time,rms,crest_factor,total_fft_energy
1.21034294,0.28206159,1.45498073,18.11764532
1.21283336,0.27295748,1.50350957,16.65329109
1.21532377,0.25851054,1.58753369,14.62733674
1.21781419,0.25186175,1.62944227,13.67240419
1.22030461,0.24047696,1.70658425,12.34691098
1.22279503,0.23264233,1.76405638,11.39069499
1.22528544,0.22436279,1.82915437,10.51482578
1.22777586,0.21454210,1.91288416,9.33435354
1.23026628,0.20983426,1.95580162,8.88795204
1.23275670,0.21206210,1.93525479,9.00405598
1.23524711,0.21163180,1.93918962,9.00955853
1.23773753,0.20910942,1.96258101,8.83081742
1.24022795,0.20835167,1.96971871,8.80135610
1.24271837,0.20865534,1.96685205,8.89833743
1.24520878,0.20929700,1.96082211,8.96338288
1.24769920,0.20006101,2.05134513,8.13698299
1.25018962,0.18531341,2.21459519,6.90376729
1.25268004,0.16108369,2.10856579,5.25032596
1.25517046,0.14602394,2.32602646,4.47912257
1.25766087,0.12483415,2.02147067,3.27554013
1.26015129,0.11336626,1.83205326,2.57724342
1.26264171,0.11305239,1.83713964,2.65657625
1.26513213,0.11179852,1.85774397,2.60422942
1.26762254,0.10860022,1.91245489,2.51698030
1.27011296,0.10133333,2.04960225,2.24649827
1.27260338,0.09507733,2.18446424,2.10108120
1.27509380,0.09397068,2.21018952,2.19320707
1.27758421,0.09484953,2.18971062,2.25111365
1.28007463,0.09274219,2.23946644,2.13521222
1.28256505,0.08441443,2.46039713,1.65635145
1.28505547,0.08509303,2.44077592,1.60458976
1.28754588,0.08751962,2.37310249,1.63324506
1.29003630,0.08916783,2.32923708,1.74753024
1.29252672,0.08739466,2.37649560,1.66161575
1.29501714,0.08196509,2.53392042,1.42663304
1.29750755,0.07320368,1.72503914,1.18458651
1.29999797,0.07862632,1.72058959,1.28806508
1.30248839,0.08354671,1.61925734,1.50303275
1.30497881,0.08112863,1.66752007,1.44814888
1.30746922,0.08220375,1.64571115,1.43531627
1.30995964,0.08190490,1.65171592,1.42365006
1.31245006,0.07823164,1.72926987,1.41134250
1.31494048,0.08005992,1.68977952,1.44186539
1.31743089,0.08354504,1.61928967,1.61227396
1.31992131,0.08244451,1.64090513,1.58768740
1.32241173,0.08317617,1.62647092,1.51158326
1.32490215,0.08633815,1.65459118,1.63139342
1.32739256,0.08447091,1.69116615,1.61731769
1.32988298,0.08352435,1.71033165,1.56475904
1.33237340,0.08550511,1.67071103,1.67380414
1.33486382,0.08450612,1.69046148,1.66839551
1.33735423,0.08486373,1.68333792,1.54310929
1.33984465,0.09069331,1.79660234,1.78668335
1.34233507,0.09074861,1.79550749,1.78390418
1.34482549,0.09006532,1.80912942,1.71102258
1.34731591,0.09040244,1.80238291,1.72559104
1.34980632,0.08545020,1.90683958,1.59623896
1.35229674,0.08094549,2.01295730,1.38854867
1.35478716,0.08547645,1.90625392,1.61530863
1.35727758,0.08431316,1.93255504,1.59495062
1.35976799,0.08225735,1.98085413,1.44664500
1.36225841,0.08263748,1.97174236,1.46305671
1.36474883,0.08193505,1.98864615,1.44781463
1.36723925,0.07940533,2.05200111,1.35341766
1.36972966,0.07945648,2.05068014,1.34167608
1.37222008,0.07841351,2.07795599,1.31714383
1.37471050,0.07199908,2.26308180,1.08211197
1.37720092,0.07391581,2.20439729,1.12169588
1.37969133,0.07447900,2.18772844,1.16321481
1.38218175,0.07241482,2.25008932,1.09583681
1.38467217,0.07252955,2.24652995,1.07203308
1.38716259,0.07110102,2.29166636,1.08218292
1.38965300,0.06404715,2.04550144,0.88960620
1.39214342,0.06400381,2.04688664,0.89045929
1.39463384,0.06341809,2.06579141,0.86375724
1.39712426,0.05696926,2.15790303,0.65633879
1.39961467,0.05726829,2.14663545,0.66059021
1.40210509,0.05662394,2.17106291,0.65434403
1.40459551,0.05190528,1.66658528,0.58287595
1.40708593,0.05308616,1.62951268,0.61814528
1.40957634,0.05577047,1.55108215,0.69636587
1.41206676,0.05567863,1.55364046,0.69379943
1.41455718,0.05507090,1.57078546,0.63844220
1.41704760,0.05425602,1.59437751,0.59787642
1.41953801,0.05431982,1.59250480,0.59370198
1.42202843,0.05782506,1.71291194,0.67466211
1.42451885,0.06199028,1.69897642,0.77109457
1.42700927,0.05985321,1.75963856,0.71928523
1.42949969,0.06004630,1.75398030,0.72405338
1.43199010,0.05898251,1.78561459,0.69609435
1.43448052,0.05912024,1.78145465,0.71015803
1.43697094,0.06152864,1.74910746,0.80068711
1.43946136,0.07105375,2.54656146,1.18115536
1.44195177,0.11439324,3.50620447,3.08096748
1.44444219,0.11437153,3.50687008,3.04960449
1.44693261,0.11557402,3.47038290,2.97796123
1.44942303,0.14382171,2.78877294,4.34379332
1.45191344,0.15462061,2.59400144,4.82996336
1.45440386,0.15757295,2.54539938,5.03689199
